11,10 Tulisan Lucu di Belakang Truk yang Bikin Kita Tersenyum Kecut,http://www.pulsk.com/images/2022/02/27/thumb_320_1645979769621ba879380ec.jpg,https://www.pulsk.com/663293/10-Tulisan-Lucu-di-Belakang-Truk-yang-Bikin-Kita-Tersenyum-Kecut,https://www.pulsk.com/u/243098,Siska Komo,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"2,572",None
6,Inilah 5 Potret Kemesraan Dian Sastro Saat Bersama Buah Hatinya,http://www.pulsk.com/images/2019/02/26/thumb_320_15511512005c74b060bb62b.jpg,https://www.pulsk.com/659199/Inilah-5-Potret-Kemesraan-Dian-Sastro-Saat-Bersama-Buah-Hatinya,https://www.pulsk.com/u/243079,Rayyan Ray,https://www.pulsk.com/gosip-selebriti,Gosip Selebriti,"5,921",None
11,10 Tempat Orang Nongkrong Ini Bikin Gagal Paham,http://www.pulsk.com/images/2022/02/22/thumb_320_16455290366214c7cce4c2a.jpg,https://www.pulsk.com/663254/10-Tempat-Orang-Nongkrong-Ini-Bikin-Gagal-Paham,https://www.pulsk.com/u/243098,Siska Komo,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"1,414",None
13,13 Gambar Menakjubkan di Kertas Hitam Putih,http://www.pulsk.com/images/2016/01/25/thumb_320_145373099956a62cb7737f7.jpg,https://www.pulsk.com/639528/,https://www.pulsk.com/u/139524,bobbysinaga,https://www.pulsk.com/WOW-Keren,WOW Keren,"32,534",None
11,10 Papan Nama Warung Makan yang Bikin Gagal Paham,http://www.pulsk.com/images/2020/10/30/thumb_320_16040690165f9c26989ae8f.jpg,https://www.pulsk.com/661443/10-Papan-Nama-Warung-Makan-yang-Bikin-Gagal-Paham,https://www.pulsk.com/u/243091,Jenifer Sun,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"5,951",None
11,10 Lakukan Konyol Warga +62 yng Bikin Mengagguk Setuju,http://www.pulsk.com/images/2022/02/27/thumb_320_1645956047621b4bcf4418e.jpeg,https://www.pulsk.com/663290/10-Lakukan-Konyol-Warga-62-yng-Bikin-Mengagguk-Setuju,https://www.pulsk.com/u/243098,Siska Komo,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"3,416",2 bulan
11,10 Meme Sifat Orang Indonesia yang Bikin Mengangguk Setuju,http://www.pulsk.com/images/2020/10/30/thumb_320_16040667745f9c1dd63171b.jpg,https://www.pulsk.com/661442/10-Meme-Sifat-Orang-Indonesia-yang-Bikin-Mengangguk-Setuju,https://www.pulsk.com/u/243091,Jenifer Sun,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"9,568",2 bulan
11,10 Foto Nyeleneh Tidur di Warnet yang Serasa Rumah Sendiri,http://www.pulsk.com/images/2020/08/01/thumb_320_15962167835f2455cf24aa2.jpg,https://www.pulsk.com/661029/10-Foto-Nyeleneh-Tidur-di-Warnet-yang-Serasa-Rumah-Sendiri,https://www.pulsk.com/u/243087,Delarosa,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"18,046",2 bulan
9,9 FOTO KEREN yang Ternyata dari MAINAN,http://www.pulsk.com/images/2016/04/30/thumb_320_14620290925724cb24d4fa4.jpg,https://www.pulsk.com/645696/,https://www.pulsk.com/u/239667,aaronsetiawan,https://www.pulsk.com/WOW-Keren,WOW Keren,"72,386",2 bulan
10,10 Coretan Unik Pelajar Saat Bosan Dikelas..Kreatif Banget!,http://www.pulsk.com/images/2017/01/11/thumb_320_14841083845875b26058a51.jpg,https://www.pulsk.com/650441/,https://www.pulsk.com/u/231226,kinara,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"209,521",2 bulan
11,10 Tulisan Nyeleneh di Tempat Umum yang Bikin Gagal Fokus,http://www.pulsk.com/images/2022/02/27/thumb_320_1645979990621ba956403e8.jpg,https://www.pulsk.com/663294/10-Tulisan-Nyeleneh-di-Tempat-Umum-yang-Bikin-Gagal-Fokus,https://www.pulsk.com/u/243098,Siska Komo,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"3,466",2 bulan
9,8 Kelakuan Cowok Saat Belanja Bikin Kita Ketawa juga Bikin Kita Kesel Liatnya,http://www.pulsk.com/images/2019/04/22/thumb_320_15559504145cbdeb4eb6d8e.jpg,https://www.pulsk.com/659588/8-Kelakuan-Cowok-Saat-Belanja-Bikin-Kita-Ketawa-juga-Bikin-Kita-Kesel-Liatnya,https://www.pulsk.com/u/243079,Rayyan Ray,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"6,588",2 bulan
11,10 Editan Foto Hewan Tanpa Leher Ini Bakal Bikin Kamu Ngakak Sampai Sakit Perut,http://www.pulsk.com/images/2017/01/08/thumb_320_14838602285871e904bd332.jpg,https://www.pulsk.com/650382/,https://www.pulsk.com/u/231226,kinara,https://www.pulsk.com/flora-fauna,Flora Fauna,"132,476",3 bulan
10,10 Cara Menutupi Penyok yang Out of the Box!,http://www.pulsk.com/images/2020/08/31/thumb_320_15988867465f4d135a2ee15.jpg,https://www.pulsk.com/661173/10-Cara-Menutupi-Penyok-yang-Out-of-the-Box,https://www.pulsk.com/u/243090,Marco Polo,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"6,476",3 bulan
11,10 Tingkah Kocak Cowok Pria Saat Belanja Ini Bikin Tepuk Jidat,http://www.pulsk.com/images/2019/04/22/thumb_320_15559454685cbdd7fc0abca.jpg,https://www.pulsk.com/659584/10-Tingkah-Kocak-Cowok-Pria-Saat-Belanja-Ini-Bikin-Tepuk-Jidat,https://www.pulsk.com/u/243078,Safitra Ramadhani,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"12,098",3 bulan
11,10 Chat PDKT ke Gebetan yang Isinya Bikin Nyengir,http://www.pulsk.com/images/2021/12/01/thumb_320_163836534961a778a52b6c5.jpg,https://www.pulsk.com/662854/10-Chat-PDKT-ke-Gebetan-yang-Isinya-Bikin-Nyengir,https://www.pulsk.com/u/243096,Bella Jinova,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"2,577",3 bulan
10,Mungkin 9 Hal Aneh Ini Hanya Bisa Dilakukan Oleh 1% Orang Di Dunia. Coba Deh Kalau Bisa!,http://www.pulsk.com/images/2017/01/24/thumb_320_14852756745887821aa01bb.jpg,https://www.pulsk.com/650689/,https://www.pulsk.com/u/242811,Ochaaa,https://www.pulsk.com/WOW-Keren,WOW Keren,"222,542",3 bulan
11,10 Cara Kinyol Menambal Uang Sobek yang Greget Banget,http://www.pulsk.com/images/2022/02/27/thumb_320_1645979376621ba6f06e88f.jpg,https://www.pulsk.com/663291/10-Cara-Kinyol-Menambal-Uang-Sobek-yang-Greget-Banget,https://www.pulsk.com/u/243098,Siska Komo,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"2,391",3 bulan
18,NAMA WARUNG-WARUNG Aneh dan paling Bikin Ngakak!,http://www.pulsk.com/images/2016/01/25/thumb_320_145369516756a5a0bf7e15e.jpg,https://www.pulsk.com/639471/,https://www.pulsk.com/u/240154,heisenberg,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"222,881",3 bulan
11,"Dibalik Romantisnya Foto PREWED, Ternyata Prosesnya LUCU juga !",http://www.pulsk.com/images/2016/06/27/thumb_320_14669997715770a3db62436.jpg,https://www.pulsk.com/646808/,https://www.pulsk.com/u/239634,sableng,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"235,110",3 bulan
28,28 Foto Operasi Plastik Orang Korea yang Bikin Kamu Geleng-geleng Kepala,http://www.pulsk.com/images/2016/01/25/thumb_320_145373119856a62d7e65fd1.jpg,https://www.pulsk.com/639529/,https://www.pulsk.com/u/139524,bobbysinaga,https://www.pulsk.com/life,Everything in Life,"235,595",3 bulan
11,10 Alasan Kocak Driver Ojol yang Cancel Orderan,http://www.pulsk.com/images/2020/07/31/thumb_320_15962091525f2438001c073.jpg,https://www.pulsk.com/661019/10-Alasan-Kocak-Driver-Ojol-yang-Cancel-Orderan,https://www.pulsk.com/u/243087,Delarosa,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"109,197",3 bulan
11,10 Foto yang Diambil Sedetik Sebelum Terjadinya Kesialan,http://www.pulsk.com/images/2018/03/16/thumb_320_15212092895aabcfc901952.jpeg,https://www.pulsk.com/655528/,https://www.pulsk.com/u/242811,Ochaaa,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"244,126",3 bulan
-1,WOW Ternyata Gitu !! Foto-Foto Film Terkenal Sebelum Ditambah Efek Visual,http://www.pulsk.com/images/2015/12/07/thumb_320_56654773b3e50_56654773b4a9f.jpg,https://www.pulsk.com/633369/,https://www.pulsk.com/u/239665,bungerka,https://www.pulsk.com/musik-film-buku,"Musik, Film & Buku","250,123",3 bulan
11,"Nggak Semua yang Kamu Lihat Di Sosmed Itu Benar, Ini Buktinya!",http://www.pulsk.com/images/2017/06/03/thumb_320_149642298359319a474668f.jpg,https://www.pulsk.com/652483/,https://www.pulsk.com/u/242811,Ochaaa,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"244,754",3 bulan
10,10 Kegagalan Desain Bangunan yang Bikin Bingung plus Ngakak,http://www.pulsk.com/images/2016/02/15/thumb_320_145552381956c187eb76051.jpg,https://www.pulsk.com/641439/,https://www.pulsk.com/u/231226,kinara,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"245,193",3 bulan
10,9 Status Bocah di Facebook Ini Bikin Miris Dan Tepuk Jidat,http://www.pulsk.com/images/2020/08/01/thumb_320_15962150515f244f0b0cd1d.jpg,https://www.pulsk.com/661024/9-Status-Bocah-di-Facebook-Ini-Bikin-Miris-Dan-Tepuk-Jidat,https://www.pulsk.com/u/243087,Delarosa,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"852,073",3 bulan
11,Perubahan Wajah Mereka Yang Pakai Camera 360 Ini Bakal Bikin Kamu Terkesima Sampai Ngakak,http://www.pulsk.com/images/2017/01/09/thumb_320_1483933941587308f508a35.jpg,https://www.pulsk.com/650395/,https://www.pulsk.com/u/231226,kinara,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"78,831",3 bulan
11,Siapa Sangka Ada Perjuangan Besar Dibalik 10 Foto Indah Ini,http://www.pulsk.com/images/2017/05/25/thumb_320_14956923315926742b9dae6.jpg,https://www.pulsk.com/652389/,https://www.pulsk.com/u/242811,Ochaaa,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"260,228",4 bulan
11,"10 Foto Buah yang Dikupas Secara Sempurna, Perfecto !",http://www.pulsk.com/images/2017/07/13/thumb_320_14999191515966f32feceae.jpg,https://www.pulsk.com/652856/,https://www.pulsk.com/u/242329,Irfantoni,https://www.pulsk.com/WOW-Keren,WOW Keren,"261,216",4 bulan
11,10 Chat Kocak Orang Tua dengan Anak Ini Bikin Senyum-Senyum Sendiri,http://www.pulsk.com/images/2018/02/24/thumb_320_15194652895a9133496125b.jpeg,https://www.pulsk.com/655319/,https://www.pulsk.com/u/242811,Ochaaa,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"586,439",4 bulan
11,10 Foto Saat Seorang Perfectionis Mengerjakan Pekerjaannya..Keren Banget!,http://www.pulsk.com/images/2017/01/08/thumb_320_148387740158722c19ba284.jpg,https://www.pulsk.com/650384/,https://www.pulsk.com/u/231226,kinara,https://www.pulsk.com/WOW-Keren,WOW Keren,"885,255",4 bulan
11,10 Chat Driver Ojol Pakai Gambar Ini Kocak Banget,http://www.pulsk.com/images/2020/10/27/thumb_320_16038146775f9845153212c.jpg,https://www.pulsk.com/661406/10-Chat-Driver-Ojol-Pakai-Gambar-Ini-Kocak-Banget,https://www.pulsk.com/u/243091,Jenifer Sun,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"269,603",4 bulan
23,23 Meme Biarkan JOMBLO Berimajinasi yang KOCAK,http://www.pulsk.com/images/2016/02/07/thumb_320_145485512056b753d07ff79.jpg,https://www.pulsk.com/640720/,https://www.pulsk.com/u/239667,aaronsetiawan,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"224,729",4 bulan
10,Bentuk-Bentuk Awan Unik Ini Akan Membuatmu Terpukau,http://www.pulsk.com/images/2015/06/01/thumb_320_556b55f40dc14_556b55f40e1ba.jpg,https://www.pulsk.com/624104/,https://www.pulsk.com/u/231226,kinara,https://www.pulsk.com/WOW-Keren,WOW Keren,"199,040",4 bulan
11,Wah..Ternyata 10 Artis Ini Masa Kecilnya Mirip Banget Sama Sang Anak!,http://www.pulsk.com/images/2017/05/31/thumb_320_1496207670592e513617e26.jpg,https://www.pulsk.com/652454/,https://www.pulsk.com/u/242811,Ochaaa,https://www.pulsk.com/gosip-selebriti,Gosip Selebriti,"199,466",4 bulan
10,9 Meme Nasehat Emak yang Membawa Kita Bernostalgia ke Masa Kecil Dulu,http://www.pulsk.com/images/2017/12/19/thumb_320_15136830955a38f897e710a.jpg,https://www.pulsk.com/654631/,https://www.pulsk.com/u/243064,Anthony,https://www.pulsk.com/life,Everything in Life,"201,786",4 bulan
8,Konyol Abis 7 Foto Kekompakan ini Malah Bikin Ketawa Mumet Sampe Puyeng,http://www.pulsk.com/images/2018/09/25/thumb_320_15378392445ba9908c78c00.jpg,https://www.pulsk.com/657818/Konyol-Abis-7-Foto-Kekompakan-ini-Malah-Bikin-Ketawa-Mumet-Sampe-Puyeng,https://www.pulsk.com/u/243079,Rayyan Ray,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"21,957",4 bulan
10,9 Pengendara Motor yang Cuma Kamu Temukan di Indonesia,http://www.pulsk.com/images/2018/05/07/thumb_320_15257029545af0612ab40e4.jpg,https://www.pulsk.com/656080/9-Pengendara-Motor-yang-Cuma-Kamu-Temukan-di-Indonesia,https://www.pulsk.com/u/243078,Safitra Ramadhani,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"17,669",4 bulan
14,Kumpulan MOMEN Paling SIAL Dan Menyebalkan yang Pernah Terjadi!,http://www.pulsk.com/images/2016/02/17/thumb_320_145568687956c404df7571e.jpg,https://www.pulsk.com/641612/,https://www.pulsk.com/u/240154,heisenberg,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"174,493",4 bulan
11,Saat Wanita Rela Melakukan Pekerjaan Berat Demi Pasangannya (10 foto),http://www.pulsk.com/images/2017/01/10/thumb_320_148402924658747d3e5ea1a.jpg,https://www.pulsk.com/650424/,https://www.pulsk.com/u/231226,kinara,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"58,536",None
11,10 Status Gagal Masak yang Bikin Kasihan Tapi Lucu,http://www.pulsk.com/images/2022/02/25/thumb_320_16458067346219048e40533.jpg,https://www.pulsk.com/663286/10-Status-Gagal-Masak-yang-Bikin-Kasihan-Tapi-Lucu,https://www.pulsk.com/u/243098,Siska Komo,https://www.pulsk.com/kuliner-cooking,Kuliner & Cooking,"2,676",None
9,"Bagi Pecinta Pedas, Inilah 8 Sambal Nusantara yang Simpel dan Wajib Kalian Coba",http://www.pulsk.com/images/2019/04/24/thumb_320_15560407905cbf4c566c8ca.jpg,https://www.pulsk.com/659597/Bagi-Pecinta-Pedas-Inilah-8-Sambal-Nusantara-yang-Simpel-dan-Wajib-Kalian-Coba,https://www.pulsk.com/u/243079,Rayyan Ray,https://www.pulsk.com/kuliner-cooking,Kuliner & Cooking,"5,364",None
11,10 Pesan yang Ditujukan Untuk Tamu Pernikahan Ini Lucu Banget,http://www.pulsk.com/images/2019/04/19/thumb_320_15556567405cb970241d54d.jpeg,https://www.pulsk.com/659551/10-Pesan-yang-Ditujukan-Untuk-Tamu-Pernikahan-Ini-Lucu-Banget,https://www.pulsk.com/u/243078,Safitra Ramadhani,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"8,771",2 minggu
11,10 Gaya Kocak Nyeleneh Ibu-ibu Waktu Naik Sepeda Motor,http://www.pulsk.com/images/2020/08/01/thumb_320_15962220815f246a814a96f.jpg,https://www.pulsk.com/661037/10-Gaya-Kocak-Nyeleneh-Ibuibu-Waktu-Naik-Sepeda-Motor,https://www.pulsk.com/u/243087,Delarosa,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"11,141",2 minggu
11,10 Potret Jalan Kecil yang Bikin Kita Keheranan,http://www.pulsk.com/images/2021/11/27/thumb_320_163799226761a1c74b26624.jpg,https://www.pulsk.com/662842/10-Potret-Jalan-Kecil-yang-Bikin-Kita-Keheranan,https://www.pulsk.com/u/243096,Bella Jinova,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"2,546",2 minggu
11,10 Kelakuan Berbahaya Pengendara Motor di Palang Pintu Kereta,http://www.pulsk.com/images/2019/05/04/thumb_320_15569784675ccd9b23bd7fe.jpeg,https://www.pulsk.com/659650/10-Kelakuan-Berbahaya-Pengendara-Motor-di-Palang-Pintu-Kereta,https://www.pulsk.com/u/243078,Safitra Ramadhani,https://www.pulsk.com/berita-peristiwa,Peristiwa,"12,005",3 minggu
11,10 Kehadian Tak Terduga Saat Memasak Ini Bikin Kaget,http://www.pulsk.com/images/2022/02/24/thumb_320_16456520616216a85dab207.jpeg,https://www.pulsk.com/663270/10-Kehadian-Tak-Terduga-Saat-Memasak-Ini-Bikin-Kaget,https://www.pulsk.com/u/243098,Siska Komo,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"2,476",3 minggu
11,10 Poster Tukang Khitan Ini Bikin Anak-Anak Gagal Takut,http://www.pulsk.com/images/2019/06/26/thumb_320_15615669575d139eeda9d62.jpg,https://www.pulsk.com/659902/10-Poster-Tukang-Khitan-Ini-Bikin-AnakAnak-Gagal-Takut,https://www.pulsk.com/u/243078,Safitra Ramadhani,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"5,133",None
19,MENAKJUBKAN! Angkutan Umum Indonesia Juga Bisa Keren Dan Mewah!,http://www.pulsk.com/images/2016/01/30/thumb_320_145415549256aca6e4b929b.jpg,https://www.pulsk.com/640067/,https://www.pulsk.com/u/239665,bungerka,https://www.pulsk.com/WOW-Keren,WOW Keren,"225,854",None
11,10 Tulisan Lucu di Belakang Truk yang Bikin Kita Tersenyum Kecut,http://www.pulsk.com/images/2022/02/27/thumb_320_1645979769621ba879380ec.jpg,https://www.pulsk.com/663293/10-Tulisan-Lucu-di-Belakang-Truk-yang-Bikin-Kita-Tersenyum-Kecut,https://www.pulsk.com/u/243098,Siska Komo,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"2,572",None
6,Inilah 5 Potret Kemesraan Dian Sastro Saat Bersama Buah Hatinya,http://www.pulsk.com/images/2019/02/26/thumb_320_15511512005c74b060bb62b.jpg,https://www.pulsk.com/659199/Inilah-5-Potret-Kemesraan-Dian-Sastro-Saat-Bersama-Buah-Hatinya,https://www.pulsk.com/u/243079,Rayyan Ray,https://www.pulsk.com/gosip-selebriti,Gosip Selebriti,"5,921",None
11,10 Tempat Orang Nongkrong Ini Bikin Gagal Paham,http://www.pulsk.com/images/2022/02/22/thumb_320_16455290366214c7cce4c2a.jpg,https://www.pulsk.com/663254/10-Tempat-Orang-Nongkrong-Ini-Bikin-Gagal-Paham,https://www.pulsk.com/u/243098,Siska Komo,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"1,414",None
13,13 Gambar Menakjubkan di Kertas Hitam Putih,http://www.pulsk.com/images/2016/01/25/thumb_320_145373099956a62cb7737f7.jpg,https://www.pulsk.com/639528/,https://www.pulsk.com/u/139524,bobbysinaga,https://www.pulsk.com/WOW-Keren,WOW Keren,"32,534",None
11,10 Papan Nama Warung Makan yang Bikin Gagal Paham,http://www.pulsk.com/images/2020/10/30/thumb_320_16040690165f9c26989ae8f.jpg,https://www.pulsk.com/661443/10-Papan-Nama-Warung-Makan-yang-Bikin-Gagal-Paham,https://www.pulsk.com/u/243091,Jenifer Sun,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"5,951",None
11,10 Lakukan Konyol Warga +62 yng Bikin Mengagguk Setuju,http://www.pulsk.com/images/2022/02/27/thumb_320_1645956047621b4bcf4418e.jpeg,https://www.pulsk.com/663290/10-Lakukan-Konyol-Warga-62-yng-Bikin-Mengagguk-Setuju,https://www.pulsk.com/u/243098,Siska Komo,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"3,416",2 bulan
11,10 Meme Sifat Orang Indonesia yang Bikin Mengangguk Setuju,http://www.pulsk.com/images/2020/10/30/thumb_320_16040667745f9c1dd63171b.jpg,https://www.pulsk.com/661442/10-Meme-Sifat-Orang-Indonesia-yang-Bikin-Mengangguk-Setuju,https://www.pulsk.com/u/243091,Jenifer Sun,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"9,568",2 bulan
11,10 Foto Nyeleneh Tidur di Warnet yang Serasa Rumah Sendiri,http://www.pulsk.com/images/2020/08/01/thumb_320_15962167835f2455cf24aa2.jpg,https://www.pulsk.com/661029/10-Foto-Nyeleneh-Tidur-di-Warnet-yang-Serasa-Rumah-Sendiri,https://www.pulsk.com/u/243087,Delarosa,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"18,046",2 bulan
9,9 FOTO KEREN yang Ternyata dari MAINAN,http://www.pulsk.com/images/2016/04/30/thumb_320_14620290925724cb24d4fa4.jpg,https://www.pulsk.com/645696/,https://www.pulsk.com/u/239667,aaronsetiawan,https://www.pulsk.com/WOW-Keren,WOW Keren,"72,386",2 bulan
10,10 Coretan Unik Pelajar Saat Bosan Dikelas..Kreatif Banget!,http://www.pulsk.com/images/2017/01/11/thumb_320_14841083845875b26058a51.jpg,https://www.pulsk.com/650441/,https://www.pulsk.com/u/231226,kinara,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"209,521",2 bulan
11,Saat Wanita Rela Melakukan Pekerjaan Berat Demi Pasangannya (10 foto),http://www.pulsk.com/images/2017/01/10/thumb_320_148402924658747d3e5ea1a.jpg,https://www.pulsk.com/650424/,https://www.pulsk.com/u/231226,kinara,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"58,536",None
11,10 Status Gagal Masak yang Bikin Kasihan Tapi Lucu,http://www.pulsk.com/images/2022/02/25/thumb_320_16458067346219048e40533.jpg,https://www.pulsk.com/663286/10-Status-Gagal-Masak-yang-Bikin-Kasihan-Tapi-Lucu,https://www.pulsk.com/u/243098,Siska Komo,https://www.pulsk.com/kuliner-cooking,Kuliner & Cooking,"2,676",None
9,"Bagi Pecinta Pedas, Inilah 8 Sambal Nusantara yang Simpel dan Wajib Kalian Coba",http://www.pulsk.com/images/2019/04/24/thumb_320_15560407905cbf4c566c8ca.jpg,https://www.pulsk.com/659597/Bagi-Pecinta-Pedas-Inilah-8-Sambal-Nusantara-yang-Simpel-dan-Wajib-Kalian-Coba,https://www.pulsk.com/u/243079,Rayyan Ray,https://www.pulsk.com/kuliner-cooking,Kuliner & Cooking,"5,364",None
11,10 Pesan yang Ditujukan Untuk Tamu Pernikahan Ini Lucu Banget,http://www.pulsk.com/images/2019/04/19/thumb_320_15556567405cb970241d54d.jpeg,https://www.pulsk.com/659551/10-Pesan-yang-Ditujukan-Untuk-Tamu-Pernikahan-Ini-Lucu-Banget,https://www.pulsk.com/u/243078,Safitra Ramadhani,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"8,771",2 minggu
11,10 Gaya Kocak Nyeleneh Ibu-ibu Waktu Naik Sepeda Motor,http://www.pulsk.com/images/2020/08/01/thumb_320_15962220815f246a814a96f.jpg,https://www.pulsk.com/661037/10-Gaya-Kocak-Nyeleneh-Ibuibu-Waktu-Naik-Sepeda-Motor,https://www.pulsk.com/u/243087,Delarosa,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"11,141",2 minggu
11,10 Potret Jalan Kecil yang Bikin Kita Keheranan,http://www.pulsk.com/images/2021/11/27/thumb_320_163799226761a1c74b26624.jpg,https://www.pulsk.com/662842/10-Potret-Jalan-Kecil-yang-Bikin-Kita-Keheranan,https://www.pulsk.com/u/243096,Bella Jinova,https://www.pulsk.com/lucu-lucu,Lucu Lucu,"2,546",2 minggu
